frame,action_gt_num
1,0
3,0
5,0
7,0
9,0
11,0
13,0
15,0
17,0
19,0
21,0
23,0
25,0
27,0
29,0
31,0
33,0
35,0
37,0
39,0
41,0
43,0
45,0
47,0
49,0
51,0
53,0
55,0
57,0
59,0
61,0
63,0
65,0
67,0
69,0
71,0
73,0
75,0
77,0
79,0
81,0
83,0
85,0
87,0
89,0
91,0
93,0
95,0
97,0
99,0
101,0
103,0
105,0
107,0
109,0
111,0
113,0
115,0
117,0
119,0
121,0
123,0
125,0
127,0
129,0
131,0
133,0
135,0
137,0
139,0
141,0
143,0
145,0
147,0
149,0
151,0
153,0
155,0
157,0
159,0
161,0
163,0
165,0
167,0
169,0
171,0
173,0
175,0
177,0
179,0
181,0
183,0
185,0
187,0
189,0
191,0
193,0
195,0
197,0
199,0
201,0
203,0
205,0
207,0
209,0
211,0
213,0
215,0
217,0
219,0
221,3
223,3
225,3
227,3
229,3
231,3
233,3
235,3
237,3
239,3
241,3
243,3
245,3
247,3
249,3
251,3
253,3
255,3
257,3
259,3
261,3
263,3
265,3
267,3
269,3
271,3
273,0
275,0
277,0
279,0
281,0
283,0
285,0
287,0
289,0
291,0
293,0
295,0
297,0
299,0
301,0
303,0
305,0
307,0
309,0
311,0
313,0
315,0
317,0
319,0
321,0
323,0
325,0
327,0
329,0
331,0
333,0
335,0
337,0
339,0
341,0
343,0
345,0
347,0
349,0
351,0
353,0
355,0
357,0
359,0
361,0
363,0
365,0
367,0
369,0
371,0
373,0
375,0
377,0
379,0
381,0
383,0
385,0
387,0
389,0
391,0
393,0
395,0
397,0
399,0
401,0
403,0
405,0
407,0
409,0
411,0
413,0
415,0
417,0
419,0
421,0
423,0
425,0
427,0
429,0
431,0
433,0
435,0
437,0
439,0
441,0
443,0
445,0
447,0
449,0
451,0
453,0
455,0
457,0
459,0
461,0
463,0
465,0
467,0
469,0
471,0
473,0
475,0
477,0
479,0
481,0
483,0
485,0
487,0
489,0
491,0
493,0
495,0
497,0
499,0
501,0
503,3
505,3
507,3
509,3
511,3
513,3
515,3
517,3
519,3
521,3
523,3
525,3
527,3
529,3
531,3
533,3
535,3
537,3
539,3
541,3
543,3
545,3
547,3
549,3
551,3
553,3
555,0
557,0
559,0
561,0
563,0
565,0
567,0
569,0
571,0
573,0
575,0
577,0
579,0
581,0
583,0
585,0
587,0
589,0
591,0
593,0
595,0
597,0
599,0
601,0
603,0
605,0
607,0
609,0
611,0
613,0
615,0
617,0
619,0
621,0
623,0
625,0
627,0
629,0
631,0
633,0
635,3
637,3
639,3
641,3
643,3
645,3
647,3
649,3
651,3
653,3
655,3
657,3
659,3
661,3
663,3
665,3
667,3
669,3
671,3
673,3
675,3
677,3
679,3
681,3
683,3
685,3
687,0
689,0
691,0
693,0
695,0
697,0
699,0
701,0
703,0
705,0
707,0
709,0
711,0
713,0
715,0
717,0
719,0
721,0
723,0
725,0
727,0
729,0
731,0
733,0
735,0
737,0
739,0
741,0
743,0
745,0
747,0
749,0
751,0
753,0
755,0
757,0
759,0
761,3
763,3
765,3
767,3
769,3
771,3
773,3
775,3
777,3
779,3
781,3
783,3
785,3
787,3
789,3
791,3
793,3
795,3
797,3
799,3
801,3
803,3
805,3
807,3
809,3
811,3
813,0
815,0
817,0
819,0
821,0
823,0
825,0
827,0
829,0
831,0
833,0
835,0
837,0
839,0
841,0
843,0
845,0
847,0
849,0
851,0
853,0
855,0
857,0
859,0
861,0
863,0
865,0
867,0
869,0
871,0
873,0
875,0
877,0
879,0
881,0
883,0
885,0
887,3
889,3
891,3
893,3
895,3
897,3
899,3
901,3
903,3
905,3
907,3
909,3
911,3
913,3
915,3
917,3
919,3
921,3
923,3
925,3
927,3
929,3
931,3
933,3
935,3
937,3
939,0
941,0
943,0
945,0
947,0
949,0
951,0
953,0
955,0
957,0
959,0
961,0
963,0
965,0
967,0
969,0
971,0
973,0
975,0
977,0
979,0
981,0
983,0
985,0
987,0
989,0
991,0
993,0
995,0
997,0
999,0
1001,0
1003,0
1005,0
1007,0
1009,0
1011,0
1013,0
1015,0
1017,0
1019,0
1021,0
1023,0
1025,0
1027,0
1029,0
1031,0
1033,0
1035,0
1037,0
1039,0
1041,0
1043,0
1045,0
1047,0
1049,0
1051,0
1053,0
1055,0
1057,0
1059,0
1061,0
1063,0
1065,0
1067,0
1069,0
1071,0
1073,0
1075,0
1077,0
1079,0
1081,0
1083,0
1085,0
1087,0
1089,0
1091,0
1093,0
1095,0
1097,0
1099,0
1101,0
1103,0
1105,0
1107,0
1109,0
1111,0
1113,0
1115,0
1117,0
1119,0
1121,0
1123,0
1125,0
1127,0
1129,0
1131,0
1133,0
1135,0
1137,0
1139,0
1141,0
1143,0
1145,0
1147,0
1149,0
1151,0
1153,0
1155,0
1157,0
1159,0
1161,0
1163,0
1165,0
1167,0
1169,0
1171,0
1173,0
1175,0
1177,0
1179,0
1181,0
1183,0
1185,0
1187,0
1189,0
1191,0
1193,0
1195,0
1197,0
1199,0
1201,0
1203,0
1205,0
1207,0
1209,0
1211,0
1213,0
1215,0
1217,0
1219,0
1221,0
1223,0
1225,0
1227,0
1229,0
1231,0
1233,0
1235,0
1237,0
1239,0
1241,0
1243,0
1245,0
1247,0
1249,0
1251,0
1253,0
1255,0
1257,0
1259,0
1261,0
1263,0
1265,0
1267,0
1269,0
1271,0
1273,0
1275,0
1277,0
1279,0
1281,0
1283,0
1285,0
1287,0
1289,0
1291,0
1293,0
1295,0
1297,0
1299,0
1301,0
1303,0
1305,0
1307,0
1309,0
1311,0
1313,0
1315,0
1317,0
1319,0
1321,0
1323,0
1325,0
1327,0
1329,0
1331,0
1333,0
1335,0
1337,0
1339,0
1341,0
1343,0
1345,0
1347,0
1349,0
1351,0
1353,0
1355,0
1357,0
1359,0
1361,0
1363,0
1365,0
1367,0
1369,0
1371,0
1373,0
1375,0
1377,0
1379,0
1381,0
1383,0
1385,0
1387,0
1389,0
1391,0
1393,0
1395,0
1397,0
1399,0
1401,0
1403,0
1405,0
1407,0
1409,0
1411,0
1413,0
1415,0
1417,0
1419,0
1421,0
1423,0
1425,0
1427,0
1429,0
1431,0
1433,0
1435,0
1437,0
1439,0
1441,0
1443,0
1445,0
1447,0
1449,0
1451,0
1453,0
1455,0
1457,0
1459,0
1461,0
1463,0
1465,0
1467,0
1469,0
1471,0
1473,0
1475,3
1477,3
1479,3
1481,3
1483,3
1485,3
1487,3
1489,3
1491,3
1493,3
1495,3
1497,3
1499,3
1501,3
1503,3
1505,3
1507,3
1509,3
1511,3
1513,3
1515,3
1517,3
1519,3
1521,3
1523,3
1525,3
1527,0
1529,0
1531,0
1533,0
1535,0
1537,0
1539,0
1541,0
1543,0
1545,0
1547,0
1549,0
1551,0
1553,0
1555,0
1557,0
1559,0
1561,0
1563,0
1565,0
1567,0
1569,0
1571,0
1573,0
1575,0
1577,0
1579,0
1581,0
1583,0
1585,0
1587,0
1589,0
1591,3
1593,3
1595,3
1597,3
1599,3
1601,3
1603,3
1605,3
1607,3
1609,3
1611,3
1613,3
1615,3
1617,3
1619,3
1621,3
1623,3
1625,3
1627,3
1629,3
1631,3
1633,3
1635,3
1637,3
1639,3
1641,3
1643,0
1645,0
1647,0
1649,0
1651,0
1653,0
1655,0
1657,0
1659,0
1661,0
1663,0
1665,0
1667,0
1669,0
1671,0
1673,0
1675,0
1677,0
1679,0
1681,0
1683,0
1685,0
1687,0
1689,0
1691,0
1693,0
1695,0
1697,0
1699,0
1701,0
1703,0
1705,0
1707,0
1709,3
1711,3
1713,3
1715,3
1717,3
1719,3
1721,3
1723,3
1725,3
1727,3
1729,3
1731,3
1733,3
1735,3
1737,3
1739,3
1741,3
1743,3
1745,3
1747,3
1749,3
1751,3
1753,3
1755,3
1757,3
1759,3
1761,0
1763,0
1765,0
1767,0
1769,0
1771,0
1773,0
1775,0
1777,0
1779,0
1781,0
1783,0
1785,0
1787,0
1789,0
1791,0
1793,0
1795,0
1797,0
1799,0
1801,0
1803,0
1805,0
1807,0
1809,0
1811,0
1813,0
1815,0
1817,0
1819,0
1821,0
1823,0
1825,0
1827,0
1829,0
1831,3
1833,3
1835,3
1837,3
1839,3
1841,3
1843,3
1845,3
1847,3
1849,3
1851,3
1853,3
1855,3
1857,3
1859,3
1861,3
1863,3
1865,3
1867,3
1869,3
1871,3
1873,3
1875,3
1877,3
1879,3
1881,3
1883,0
1885,0
1887,0
1889,0
1891,0
1893,0
1895,0
1897,0
1899,0
1901,0
1903,0
1905,0
1907,0
1909,0
1911,0
1913,0
1915,0
1917,0
1919,0
1921,0
1923,0
1925,0
1927,0
1929,0
1931,0
1933,0
1935,0
1937,0
1939,0
1941,0
1943,0
1945,0
1947,0
1949,0
1951,0
1953,0
1955,0
1957,0
1959,0
1961,0
1963,3
1965,3
1967,3
1969,3
1971,3
1973,3
1975,3
1977,3
1979,3
1981,3
1983,3
1985,3
1987,3
1989,3
1991,3
1993,3
1995,3
1997,3
1999,3
2001,3
2003,3
2005,3
2007,3
2009,3
2011,3
2013,3
2015,0
2017,0
2019,0
2021,0
2023,0
2025,0
2027,0
2029,0
2031,0
2033,0
2035,0
2037,0
2039,0
2041,0
2043,0
2045,0
2047,0
2049,0
2051,0
2053,0
2055,0
2057,0
2059,0
2061,0
2063,0
2065,0
2067,0
2069,0
2071,0
2073,0
2075,0
2077,0
2079,0
2081,0
2083,0
2085,0
2087,0
2089,0
2091,0
2093,0
2095,0
2097,0
2099,0
2101,0
2103,0
2105,0
2107,0
2109,0
2111,0
2113,0
2115,0
2117,0
2119,0
2121,0
2123,0
2125,0
2127,0
2129,0
2131,0
2133,0
2135,0
2137,0
2139,0
2141,0
2143,0
2145,0
2147,0
2149,0
2151,0
2153,0
2155,0
2157,0
2159,0
2161,0
2163,0
2165,0
2167,0
2169,0
2171,0
2173,0
2175,0
2177,0
2179,0
2181,0
2183,0
2185,0
2187,0
2189,0
2191,0
2193,0
2195,0
2197,0
2199,0
2201,0
2203,0
2205,0
2207,0
2209,0
2211,0
2213,0
2215,0
2217,0
2219,0
2221,0
2223,0
2225,0
2227,0
2229,0
2231,0
2233,0
2235,0
2237,0
2239,0
2241,3
2243,3
2245,3
2247,3
2249,3
2251,3
2253,3
2255,3
2257,3
2259,3
2261,3
2263,3
2265,3
2267,3
2269,3
2271,3
2273,3
2275,3
2277,3
2279,3
2281,3
2283,3
2285,3
2287,3
2289,3
2291,3
2293,0
2295,0
2297,0
2299,0
2301,0
2303,0
2305,0
2307,0
2309,0
2311,0
2313,0
2315,0
2317,0
2319,0
2321,0
2323,0
2325,0
2327,0
2329,0
2331,0
2333,0
2335,0
2337,0
2339,0
2341,0
2343,0
2345,0
2347,0
2349,0
2351,0
2353,0
2355,0
2357,0
2359,0
2361,0
2363,0
2365,0
2367,0
2369,0
2371,3
2373,3
2375,3
2377,3
2379,3
2381,3
2383,3
2385,3
2387,3
2389,3
2391,3
2393,3
2395,3
2397,3
2399,3
2401,3
2403,3
2405,3
2407,3
2409,3
2411,3
2413,3
2415,3
2417,3
2419,3
2421,3
2423,0
2425,0
2427,0
2429,0
2431,0
2433,0
2435,0
2437,0
2439,0
2441,0
2443,0
2445,0
2447,0
2449,0
2451,0
2453,0
2455,0
2457,0
2459,0
2461,0
2463,0
2465,0
2467,0
2469,0
2471,0
2473,0
2475,0
2477,0
2479,0
2481,0
2483,0
2485,0
2487,0
2489,0
2491,0
2493,0
2495,0
2497,0
2499,0
2501,3
2503,3
2505,3
2507,3
2509,3
2511,3
2513,3
2515,3
2517,3
2519,3
2521,3
2523,3
2525,3
2527,3
2529,3
2531,3
2533,3
2535,3
2537,3
2539,3
2541,3
2543,3
2545,3
2547,3
2549,3
2551,3
2553,0
2555,0
2557,0
2559,0
2561,0
2563,0
2565,0
2567,0
2569,0
2571,0
2573,0
2575,0
2577,0
2579,0
2581,0
2583,0
2585,0
2587,0
2589,0
2591,0
2593,0
2595,0
2597,0
2599,0
2601,0
2603,0
2605,0
2607,0
2609,0
2611,0
2613,0
2615,0
2617,0
2619,0
2621,0
2623,3
2625,3
2627,3
2629,3
2631,3
2633,3
2635,3
2637,3
2639,3
2641,3
2643,3
2645,3
2647,3
2649,3
2651,3
2653,3
2655,3
2657,3
2659,3
2661,3
2663,3
2665,3
2667,3
2669,3
2671,3
2673,3
2675,0
2677,0
2679,0
2681,0
2683,0
2685,0
2687,0
2689,0
2691,0
2693,0
2695,0
2697,0
2699,0
2701,0
2703,0
2705,0
2707,0
2709,0
2711,0
2713,0
2715,0
2717,0
2719,0
2721,0
2723,0
2725,0
2727,0
2729,0
2731,0
2733,0
2735,0
2737,0
2739,0
2741,0
2743,0
2745,0
2747,0
2749,0
2751,0
2753,0
2755,0
2757,3
2759,3
2761,3
2763,3
2765,3
2767,3
2769,3
2771,3
2773,3
2775,3
2777,3
2779,3
2781,3
2783,3
2785,3
2787,3
2789,3
2791,3
2793,3
2795,3
2797,3
2799,3
2801,3
2803,3
2805,3
2807,3
2809,0
2811,0
2813,0
2815,0
2817,0
2819,0
2821,0
2823,0
2825,0
2827,0
2829,0
2831,0
2833,0
2835,0
2837,0
2839,0
2841,0
2843,0
2845,0
2847,0
2849,0
2851,0
2853,0
2855,0
2857,0
2859,0
2861,0
2863,0
2865,0
2867,0
2869,0
2871,0
2873,0
2875,0
2877,0
2879,0
2881,0
2883,0
2885,0
2887,3
2889,3
2891,3
2893,3
2895,3
2897,3
2899,3
2901,3
2903,3
2905,3
2907,3
2909,3
2911,3
2913,3
2915,3
2917,3
2919,3
2921,3
2923,3
2925,3
2927,3
2929,3
2931,3
2933,3
2935,3
2937,3
2939,0
2941,0
2943,0
2945,0
2947,0
2949,0
2951,0
2953,0
2955,0
2957,0
2959,0
2961,0
2963,0
2965,0
2967,0
2969,0
2971,0
2973,0
2975,0
2977,0
2979,0
2981,0
2983,0
2985,0
2987,0
2989,0
2991,0
2993,0
2995,0
2997,0
2999,0
3001,3
3003,3
3005,3
3007,3
3009,3
3011,3
3013,3
3015,3
3017,3
3019,3
3021,3
3023,3
3025,3
3027,3
3029,3
3031,3
3033,3
3035,3
3037,3
3039,3
3041,3
3043,3
3045,3
3047,3
3049,3
3051,3
3053,0
3055,0
3057,0
3059,0
3061,0
3063,0
3065,0
3067,0
3069,0
3071,0
3073,0
3075,0
3077,0
3079,0
3081,0
3083,0
3085,0
3087,0
3089,0
3091,0
3093,0
3095,0
3097,0
3099,0
3101,0
3103,0
3105,0
3107,0
3109,0
3111,0
3113,0
3115,3
3117,3
3119,3
3121,3
3123,3
3125,3
3127,3
3129,3
3131,3
3133,3
3135,3
3137,3
3139,3
3141,3
3143,3
3145,3
3147,3
3149,3
3151,3
3153,3
3155,3
3157,3
3159,3
3161,3
3163,3
3165,3
3167,0
3169,0
3171,0
3173,0
3175,0
3177,0
3179,0
3181,0
3183,0
3185,0
3187,0
3189,0
3191,0
3193,0
3195,0
3197,0
3199,0
3201,0
3203,0
3205,0
3207,0
3209,0
3211,0
3213,0
3215,0
3217,0
3219,0
3221,0
3223,0
3225,0
3227,0
3229,0
3231,3
3233,3
3235,3
3237,3
3239,3
3241,3
3243,3
3245,3
3247,3
3249,3
3251,3
3253,3
3255,3
3257,3
3259,3
3261,3
3263,3
3265,3
3267,3
3269,3
3271,3
3273,3
3275,3
3277,3
3279,3
3281,3
3283,0
3285,0
3287,0
3289,0
3291,0
3293,0
3295,0
3297,0
3299,0
3301,0
3303,0
3305,0
3307,0
3309,0
3311,0
3313,0
3315,0
3317,0
3319,0
3321,0
3323,0
3325,0
3327,0
3329,0
3331,0
3333,0
3335,0
3337,0
3339,0
3341,0
3343,0
3345,0
3347,0
3349,0
3351,0
3353,3
3355,3
3357,3
3359,3
3361,3
3363,3
3365,3
3367,3
3369,3
3371,3
3373,3
3375,3
3377,3
3379,3
3381,3
