frame,action_gt_num
1,0
3,0
5,0
7,0
9,0
11,0
13,0
15,0
17,0
19,0
21,0
23,0
25,0
27,0
29,0
31,0
33,0
35,0
37,0
39,0
41,0
43,0
45,0
47,0
49,0
51,0
53,0
55,1
57,1
59,1
61,1
63,1
65,1
67,1
69,1
71,1
73,1
75,1
77,1
79,1
81,1
83,1
85,1
87,1
89,1
91,1
93,1
95,1
97,1
99,1
101,1
103,1
105,1
107,0
109,0
111,0
113,0
115,0
117,0
119,0
121,0
123,0
125,0
127,0
129,0
131,0
133,0
135,0
137,0
139,0
141,0
143,0
145,0
147,0
149,0
151,0
153,0
155,0
157,0
159,0
161,0
163,0
165,0
167,0
169,0
171,0
173,0
175,0
177,0
179,0
181,0
183,0
185,0
187,1
189,1
191,1
193,1
195,1
197,1
199,1
201,1
203,1
205,1
207,1
209,1
211,1
213,1
215,1
217,1
219,1
221,1
223,1
225,1
227,1
229,1
231,1
233,1
235,1
237,1
239,0
241,0
243,0
245,0
247,0
249,0
251,0
253,0
255,0
257,0
259,0
261,0
263,0
265,0
267,0
269,0
271,0
273,0
275,0
277,0
279,0
281,0
283,0
285,0
287,0
289,0
291,0
293,0
295,0
297,1
299,1
301,1
303,1
305,1
307,1
309,1
311,1
313,1
315,1
317,1
319,1
321,1
323,1
325,1
327,1
329,1
331,1
333,1
335,1
337,1
339,1
341,1
343,1
345,1
347,1
349,0
351,0
353,0
355,0
357,0
359,0
361,0
363,0
365,0
367,0
369,0
371,0
373,0
375,0
377,0
379,0
381,0
383,0
385,0
387,0
389,0
391,0
393,0
395,0
397,0
399,0
401,0
403,0
405,0
407,1
409,1
411,1
413,1
415,1
417,1
419,1
421,1
423,1
425,1
427,1
429,1
431,1
433,1
435,1
437,1
439,1
441,1
443,1
445,1
447,1
449,1
451,1
453,1
455,1
457,1
459,0
461,0
463,0
465,0
467,0
469,0
471,0
473,0
475,0
477,0
479,0
481,0
483,0
485,0
487,0
489,0
491,0
493,0
495,0
497,0
499,0
501,0
503,0
505,0
507,0
509,0
511,0
513,0
515,0
517,0
519,0
521,0
523,0
525,1
527,1
529,1
531,1
533,1
535,1
537,1
539,1
541,1
543,1
545,1
547,1
549,1
551,1
553,1
555,1
557,1
559,1
561,1
563,1
565,1
567,1
569,1
571,1
573,1
575,1
577,0
579,0
581,0
583,0
585,0
587,0
589,0
591,0
593,0
595,0
597,0
599,0
601,0
603,0
605,0
607,0
609,0
611,0
613,0
615,0
617,0
619,0
621,0
623,0
625,0
627,0
629,0
631,0
633,0
635,0
637,0
639,0
641,0
643,0
645,0
647,0
649,0
651,1
653,1
655,1
657,1
659,1
661,1
663,1
665,1
667,1
669,1
671,1
673,1
675,1
677,1
679,1
681,1
683,1
685,1
687,1
689,1
691,1
693,1
695,1
697,1
699,1
701,1
703,0
705,0
707,0
709,0
711,0
713,0
715,0
717,0
719,0
721,0
723,0
725,0
727,0
729,0
731,0
733,0
735,0
737,0
739,0
741,0
743,0
745,0
747,0
749,0
751,0
753,0
755,0
757,0
759,0
761,0
763,0
765,0
767,0
769,0
771,0
773,0
775,0
777,0
779,0
781,0
783,0
785,0
787,0
789,0
791,0
793,0
795,0
797,1
799,1
801,1
803,1
805,1
807,1
809,1
811,1
813,1
815,1
817,1
819,1
821,1
823,1
825,1
827,1
829,1
831,1
833,1
835,1
837,1
839,1
841,1
843,1
845,1
847,1
849,0
851,0
853,0
855,0
857,0
859,0
861,0
863,0
865,0
867,0
869,0
871,0
873,0
875,0
877,0
879,0
881,0
883,0
885,0
887,0
889,0
891,0
893,0
895,0
897,0
899,0
901,0
903,0
905,0
907,0
909,0
911,0
913,0
915,0
917,0
919,0
921,0
923,0
925,0
927,0
929,0
931,1
933,1
935,1
937,1
939,1
941,1
943,1
945,1
947,1
949,1
951,1
953,1
955,1
957,1
959,1
961,1
963,1
965,1
967,1
969,1
971,1
973,1
975,1
977,1
979,1
981,1
983,0
985,0
987,0
989,0
991,0
993,0
995,0
997,0
999,0
1001,0
1003,0
1005,0
1007,0
1009,0
1011,0
1013,0
1015,0
1017,0
1019,0
1021,0
1023,0
1025,0
1027,0
1029,0
1031,0
1033,0
1035,0
1037,0
1039,0
1041,0
1043,0
1045,0
1047,0
1049,0
1051,0
1053,0
1055,1
1057,1
1059,1
1061,1
1063,1
1065,1
1067,1
1069,1
1071,1
1073,1
1075,1
1077,1
1079,1
1081,1
1083,1
1085,1
1087,1
1089,1
1091,1
1093,1
1095,1
1097,1
1099,1
1101,1
1103,1
1105,1
1107,0
1109,0
1111,0
1113,0
1115,0
1117,0
1119,0
1121,0
1123,0
1125,0
1127,0
1129,0
1131,0
1133,0
1135,0
1137,0
1139,0
1141,0
1143,0
1145,0
1147,0
1149,0
1151,0
1153,0
1155,0
1157,0
1159,0
1161,0
1163,0
1165,0
1167,0
1169,0
1171,0
1173,0
1175,0
1177,0
1179,0
1181,0
1183,0
1185,0
1187,1
1189,1
1191,1
1193,1
1195,1
1197,1
1199,1
1201,1
1203,1
1205,1
1207,1
1209,1
1211,1
1213,1
1215,1
1217,1
1219,1
1221,1
1223,1
1225,1
1227,1
1229,1
1231,1
1233,1
1235,1
1237,1
1239,0
1241,0
1243,0
1245,0
1247,0
1249,0
1251,0
1253,0
1255,0
1257,0
1259,0
1261,0
1263,0
1265,0
1267,0
1269,0
1271,0
1273,0
1275,0
1277,0
1279,0
1281,0
1283,0
1285,0
1287,0
1289,0
1291,0
1293,0
1295,0
1297,0
1299,0
1301,0
1303,0
1305,0
1307,0
1309,1
1311,1
1313,1
1315,1
1317,1
1319,1
1321,1
1323,1
1325,1
1327,1
1329,1
1331,1
1333,1
1335,1
1337,1
1339,1
1341,1
1343,1
1345,1
1347,1
1349,1
1351,1
1353,1
1355,1
1357,1
1359,1
1361,0
1363,0
1365,0
1367,0
1369,0
1371,0
1373,0
1375,0
1377,0
1379,0
1381,0
1383,0
1385,0
1387,0
1389,0
1391,0
1393,0
1395,0
1397,0
1399,0
1401,0
1403,0
1405,0
1407,0
1409,0
1411,0
1413,0
1415,0
1417,0
1419,0
1421,0
1423,0
1425,0
1427,0
1429,0
1431,0
1433,0
1435,0
1437,0
1439,0
1441,1
1443,1
1445,1
1447,1
1449,1
1451,1
1453,1
1455,1
1457,1
1459,1
1461,1
1463,1
1465,1
1467,1
1469,1
1471,1
1473,1
1475,1
1477,1
1479,1
1481,1
1483,1
1485,1
1487,1
1489,1
1491,1
1493,0
1495,0
1497,0
1499,0
1501,0
1503,0
1505,0
1507,0
1509,0
1511,0
1513,0
1515,0
1517,0
1519,0
1521,0
1523,0
1525,0
1527,0
1529,0
1531,0
1533,0
1535,0
1537,0
1539,0
1541,0
1543,0
1545,0
1547,0
1549,0
1551,0
1553,0
1555,0
1557,0
1559,0
1561,0
1563,0
1565,0
1567,0
1569,0
1571,1
1573,1
1575,1
1577,1
1579,1
1581,1
1583,1
1585,1
1587,1
1589,1
1591,1
1593,1
1595,1
1597,1
1599,1
1601,1
1603,1
1605,1
1607,1
1609,1
1611,1
1613,1
1615,1
1617,1
1619,1
1621,1
1623,0
1625,0
1627,0
1629,0
1631,0
1633,0
1635,0
1637,0
1639,0
1641,0
1643,0
1645,0
1647,0
1649,0
1651,0
1653,0
1655,0
1657,0
1659,0
1661,0
1663,0
1665,0
1667,0
1669,0
1671,0
1673,0
1675,0
1677,0
1679,0
1681,0
1683,0
1685,0
1687,0
1689,0
1691,0
1693,0
1695,0
1697,0
1699,0
1701,0
1703,0
1705,0
1707,0
1709,0
1711,0
1713,0
1715,0
1717,0
1719,0
1721,0
1723,0
1725,0
1727,0
1729,0
1731,0
1733,0
1735,0
1737,0
1739,0
1741,0
1743,0
1745,0
1747,0
1749,0
1751,0
1753,0
1755,0
1757,0
1759,0
1761,0
1763,0
1765,0
1767,0
1769,0
1771,0
1773,0
1775,0
1777,0
1779,0
1781,0
1783,0
1785,0
1787,0
1789,0
1791,0
1793,0
1795,0
1797,0
1799,0
1801,0
1803,0
1805,0
1807,0
1809,0
1811,0
1813,0
1815,0
1817,0
1819,0
1821,0
1823,0
1825,0
1827,0
1829,0
1831,0
1833,0
1835,0
1837,0
1839,0
1841,0
1843,0
1845,0
1847,0
1849,0
1851,0
1853,0
1855,0
1857,0
1859,0
1861,0
1863,0
1865,0
1867,0
1869,0
1871,0
1873,0
1875,0
1877,0
1879,0
1881,0
1883,0
1885,0
1887,0
1889,0
1891,0
1893,0
1895,0
1897,0
1899,0
1901,0
1903,0
1905,0
1907,0
1909,0
1911,0
1913,0
1915,0
1917,0
1919,0
1921,0
1923,0
1925,0
1927,0
1929,0
1931,0
1933,0
1935,0
1937,0
1939,0
1941,0
1943,0
1945,0
1947,0
1949,0
1951,0
1953,0
1955,0
1957,0
1959,0
1961,0
1963,0
1965,0
1967,0
1969,0
1971,0
1973,0
1975,0
1977,0
1979,0
1981,0
1983,0
1985,0
1987,0
1989,0
1991,0
1993,0
1995,0
1997,0
1999,0
2001,0
2003,0
2005,1
2007,1
2009,1
2011,1
2013,1
2015,1
2017,1
2019,1
2021,1
2023,1
2025,1
2027,1
2029,1
2031,1
2033,1
2035,1
2037,1
2039,1
2041,1
2043,1
2045,1
2047,1
2049,1
2051,1
2053,1
2055,1
2057,0
2059,0
2061,0
2063,0
2065,0
2067,0
2069,0
2071,0
2073,0
2075,0
2077,0
2079,0
2081,0
2083,0
2085,0
2087,0
2089,0
2091,0
2093,0
2095,0
2097,0
2099,0
2101,0
2103,0
2105,0
2107,0
2109,0
2111,0
2113,0
2115,0
2117,0
2119,0
2121,0
2123,0
2125,0
2127,0
2129,1
2131,1
2133,1
2135,1
2137,1
2139,1
2141,1
2143,1
2145,1
2147,1
2149,1
2151,1
2153,1
2155,1
2157,1
2159,1
2161,1
2163,1
2165,1
2167,1
2169,1
2171,1
2173,1
2175,1
2177,1
2179,1
2181,0
2183,0
2185,0
2187,0
2189,0
2191,0
2193,0
2195,0
2197,0
2199,0
2201,0
2203,0
2205,0
2207,0
2209,0
2211,0
2213,0
2215,0
2217,0
2219,0
2221,0
2223,0
2225,0
2227,0
2229,0
2231,0
2233,0
2235,0
2237,0
2239,0
2241,0
2243,0
2245,1
2247,1
2249,1
2251,1
2253,1
2255,1
2257,1
2259,1
2261,1
2263,1
2265,1
2267,1
2269,1
2271,1
2273,1
2275,1
2277,1
2279,1
2281,1
2283,1
2285,1
2287,1
2289,1
2291,1
2293,1
2295,1
2297,0
2299,0
2301,0
2303,0
2305,0
2307,0
2309,0
2311,0
2313,0
2315,0
2317,0
2319,0
2321,0
2323,0
2325,0
2327,0
2329,0
2331,0
2333,0
2335,0
2337,0
2339,0
2341,0
2343,0
2345,0
2347,0
2349,0
2351,0
2353,0
2355,0
2357,1
2359,1
2361,1
2363,1
2365,1
2367,1
2369,1
2371,1
2373,1
2375,1
2377,1
2379,1
2381,1
2383,1
2385,1
2387,1
2389,1
2391,1
2393,1
2395,1
2397,1
2399,1
2401,1
2403,1
2405,1
2407,1
2409,0
2411,0
2413,0
2415,0
2417,0
2419,0
2421,0
2423,0
2425,0
2427,0
2429,0
2431,0
2433,0
2435,0
2437,0
2439,0
2441,0
2443,0
2445,0
2447,0
2449,0
2451,0
2453,0
2455,0
2457,0
2459,0
2461,0
2463,0
2465,0
2467,0
2469,0
2471,0
2473,0
2475,0
2477,0
2479,1
2481,1
2483,1
2485,1
2487,1
2489,1
2491,1
2493,1
2495,1
2497,1
2499,1
2501,1
2503,1
2505,1
2507,1
2509,1
2511,1
2513,1
2515,1
2517,1
2519,1
2521,1
2523,1
2525,1
2527,1
2529,1
2531,0
2533,0
2535,0
2537,0
2539,0
2541,0
2543,0
2545,0
2547,0
2549,0
2551,0
2553,0
2555,0
2557,0
2559,0
2561,0
2563,0
2565,0
2567,0
2569,0
2571,0
2573,0
2575,0
2577,0
2579,0
2581,0
2583,0
2585,0
2587,0
2589,0
2591,0
2593,0
2595,0
2597,0
2599,0
2601,0
2603,1
2605,1
2607,1
2609,1
2611,1
2613,1
2615,1
2617,1
2619,1
2621,1
2623,1
2625,1
2627,1
2629,1
2631,1
2633,1
2635,1
2637,1
2639,1
2641,1
2643,1
2645,1
2647,1
2649,1
2651,1
2653,1
2655,0
2657,0
2659,0
2661,0
2663,0
2665,0
2667,0
2669,0
2671,0
2673,0
2675,0
2677,0
2679,0
2681,0
2683,0
2685,0
2687,0
2689,0
2691,0
2693,0
2695,0
2697,0
2699,0
2701,0
2703,0
2705,0
2707,0
2709,0
2711,0
2713,0
2715,0
2717,0
2719,0
2721,0
2723,0
2725,0
2727,1
2729,1
2731,1
2733,1
2735,1
2737,1
2739,1
2741,1
2743,1
2745,1
2747,1
2749,1
2751,1
2753,1
2755,1
2757,1
2759,1
2761,1
2763,1
2765,1
2767,1
2769,1
2771,1
2773,1
2775,1
2777,1
2779,0
2781,0
2783,0
2785,0
2787,0
2789,0
2791,0
2793,0
2795,0
2797,0
2799,0
2801,0
2803,0
2805,0
2807,0
2809,0
2811,0
2813,0
2815,0
2817,0
2819,0
2821,0
2823,0
2825,0
2827,0
2829,0
2831,0
2833,0
2835,0
2837,0
2839,0
2841,0
2843,1
2845,1
2847,1
2849,1
2851,1
2853,1
2855,1
2857,1
2859,1
2861,1
2863,1
2865,1
2867,1
2869,1
2871,1
2873,1
2875,1
2877,1
2879,1
2881,1
2883,1
2885,1
2887,1
2889,1
2891,1
2893,1
2895,0
2897,0
2899,0
2901,0
2903,0
2905,0
2907,0
2909,0
2911,0
2913,0
2915,0
2917,0
2919,0
2921,0
2923,0
2925,0
2927,0
2929,0
2931,0
2933,0
2935,0
2937,0
2939,0
2941,0
2943,0
2945,0
2947,0
2949,0
2951,0
2953,0
2955,0
2957,0
2959,0
2961,0
2963,0
2965,0
2967,0
2969,0
2971,0
2973,1
2975,1
2977,1
2979,1
2981,1
2983,1
2985,1
2987,1
2989,1
2991,1
2993,1
2995,1
2997,1
2999,1
3001,1
3003,1
3005,1
3007,1
3009,1
3011,1
3013,1
3015,1
3017,1
3019,1
3021,1
3023,1
3025,0
3027,0
3029,0
3031,0
3033,0
3035,0
3037,0
3039,0
3041,0
3043,0
3045,0
3047,0
3049,0
3051,0
3053,0
3055,0
3057,0
3059,0
3061,0
3063,0
3065,0
3067,0
3069,0
3071,0
3073,0
3075,0
3077,0
3079,0
3081,0
3083,0
3085,0
3087,0
3089,1
3091,1
3093,1
3095,1
3097,1
3099,1
3101,1
3103,1
3105,1
3107,1
3109,1
3111,1
3113,1
3115,1
3117,1
3119,1
3121,1
3123,1
3125,1
3127,1
3129,1
3131,1
3133,1
3135,1
3137,1
3139,1
3141,0
3143,0
3145,0
3147,0
3149,0
3151,0
3153,0
3155,0
3157,0
3159,0
3161,0
3163,0
3165,0
3167,0
3169,0
3171,0
3173,0
3175,0
3177,0
3179,0
3181,0
3183,0
3185,0
3187,0
3189,0
3191,0
3193,0
3195,0
3197,0
3199,0
3201,0
3203,0
3205,0
3207,1
3209,1
3211,1
3213,1
3215,1
3217,1
3219,1
3221,1
3223,1
3225,1
3227,1
3229,1
3231,1
3233,1
3235,1
3237,1
3239,1
3241,1
3243,1
3245,1
3247,1
3249,1
3251,1
3253,1
3255,1
3257,1
3259,0
3261,0
3263,0
3265,0
3267,0
3269,0
3271,0
3273,0
3275,0
3277,0
3279,0
3281,0
3283,0
3285,0
3287,0
3289,0
3291,0
3293,0
3295,0
3297,0
3299,0
3301,0
3303,0
3305,0
3307,0
3309,0
3311,0
3313,0
3315,0
3317,0
3319,0
3321,0
3323,0
3325,1
3327,1
3329,1
3331,1
3333,1
3335,1
3337,1
3339,1
3341,1
3343,1
3345,1
3347,1
3349,1
3351,1
3353,1
3355,1
3357,1
3359,1
3361,1
3363,1
3365,1
3367,1
3369,1
3371,1
3373,1
3375,1
3377,0
3379,0
3381,0
